Country,Trade,Value_USD,Month,Year
Lao PDR,Export,40077510,8,2015
Lao PDR,Import,40684751,8,2015
Lao PDR,Export,33798888,9,2015
Lao PDR,Import,34685323,9,2015
Lao PDR,Export,33731865,10,2015
Lao PDR,Import,27668686,10,2015
Lao PDR,Export,36029052,11,2015
Lao PDR,Import,32873686,11,2015
Lao PDR,Export,43050479,12,2015
Lao PDR,Import,54058517,12,2015
Latvia,Export,13735208,1,2015
Latvia,Import,459308,1,2015
Latvia,Export,9173487,2,2015
Latvia,Import,203592,2,2015
Latvia,Export,12807950,3,2015
Latvia,Import,252446,3,2015
Latvia,Export,11541693,4,2015
Latvia,Import,103364,4,2015
Latvia,Export,12003016,5,2015
Latvia,Import,980477,5,2015
Latvia,Export,11169912,6,2015
Latvia,Import,563756,6,2015
Latvia,Export,11392360,7,2015
Latvia,Import,484792,7,2015
Latvia,Export,12795166,8,2015
Latvia,Import,691999,8,2015
Latvia,Export,13751619,9,2015
Latvia,Import,338578,9,2015
Latvia,Export,12684168,10,2015
Latvia,Import,643430,10,2015
Latvia,Export,12232863,11,2015
Latvia,Import,923233,11,2015
Latvia,Export,5488285,12,2015
Latvia,Import,1330553,12,2015
Litva,Export,2900729,1,2015
Litva,Import,585328,1,2015
Litva,Export,1930476,2,2015
Litva,Import,1947713,2,2015
Litva,Export,3389982,3,2015
Litva,Import,2126010,3,2015
Litva,Export,2268530,4,2015
Litva,Import,2126081,4,2015
Litva,Export,3675398,5,2015
Litva,Import,799817,5,2015
Litva,Export,2634056,6,2015
Litva,Import,1942554,6,2015
Litva,Export,3776007,7,2015
Litva,Import,1132717,7,2015
Litva,Export,4085116,8,2015
Litva,Import,1207854,8,2015
Litva,Export,3844689,9,2015
Litva,Import,1238050,9,2015
Litva,Export,4351509,10,2015
Litva,Import,1009418,10,2015
Litva,Export,2546392,11,2015
Litva,Import,799538,11,2015
Litva,Export,2927628,12,2015
Litva,Import,1392317,12,2015
Luxembourg,Export,1730072,1,2015
Luxembourg,Import,332972,1,2015
Luxembourg,Export,1801225,2,2015
Luxembourg,Import,1145677,2,2015
Luxembourg,Export,1788097,3,2015
Luxembourg,Import,1408518,3,2015
Luxembourg,Export,3181324,4,2015
Luxembourg,Import,1185648,4,2015
Luxembourg,Export,3362194,5,2015
Luxembourg,Import,907789,5,2015
Luxembourg,Export,4738772,6,2015
Luxembourg,Import,824304,6,2015
Luxembourg,Export,4847099,7,2015
Luxembourg,Import,870693,7,2015
Luxembourg,Export,4233533,8,2015
Luxembourg,Import,937874,8,2015
Luxembourg,Export,5009528,9,2015
Luxembourg,Import,647061,9,2015
Luxembourg,Export,3089807,10,2015
Luxembourg,Import,1173209,10,2015
Luxembourg,Export,3243641,11,2015
Luxembourg,Import,436352,11,2015
Luxembourg,Export,3159859,12,2015
Luxembourg,Import,546659,12,2015
Malaysia,Export,318029887,1,2015
Malaysia,Import,353631370,1,2015
Malaysia,Export,191014657,2,2015
Malaysia,Import,221675436,2,2015
Malaysia,Export,293863281,3,2015
Malaysia,Import,411097219,3,2015
Malaysia,Export,289884888,4,2015
Malaysia,Import,320799718,4,2015
Malaysia,Export,315821357,5,2015
Malaysia,Import,375744468,5,2015
Malaysia,Export,354776628,6,2015
Malaysia,Import,381946835,6,2015
Malaysia,Export,349274402,7,2015
Malaysia,Import,341968850,7,2015
Malaysia,Export,297581024,8,2015
Malaysia,Import,323059670,8,2015
Malaysia,Export,282521427,9,2015
Malaysia,Import,356833515,9,2015
Malaysia,Export,305435463,10,2015
Malaysia,Import,349326752,10,2015
Malaysia,Export,250087128,11,2015
Malaysia,Import,343551054,11,2015
Malaysia,Export,268780539,12,2015
Malaysia,Import,379425319,12,2015
Malta,Export,300081,1,2015
Malta,Import,2159496,1,2015
Malta,Export,200874,2,2015
Malta,Import,1419637,2,2015
Malta,Export,198624,3,2015
Malta,Import,1908177,3,2015
Malta,Export,155145,4,2015
Malta,Import,973576,4,2015
Malta,Export,202608,5,2015
Malta,Import,1277009,5,2015
Malta,Export,371719,6,2015
Malta,Import,764097,6,2015
Malta,Export,280883,7,2015
Malta,Import,2406043,7,2015
Malta,Export,30194788,8,2015
Malta,Import,3229684,8,2015
Malta,Export,78861,9,2015
Malta,Import,2374394,9,2015
Malta,Export,173729,10,2015
Malta,Import,2452011,10,2015
Malta,Export,30489663,11,2015
Malta,Import,2687744,11,2015
Malta,Export,98472,12,2015
Malta,Import,2470284,12,2015
Mexico,Export,103074912,1,2015
Mexico,Import,35343234,1,2015
Mexico,Export,78883655,2,2015
Mexico,Import,25673440,2,2015
Mexico,Export,117849761,3,2015
Mexico,Import,45343811,3,2015
Mexico,Export,142009745,4,2015
Mexico,Import,42380164,4,2015
Mexico,Export,146718952,5,2015
Mexico,Import,42943982,5,2015
Mexico,Export,120792749,6,2015
Mexico,Import,42436836,6,2015
Mexico,Export,154112803,7,2015
Mexico,Import,50523141,7,2015
Mexico,Export,139898397,8,2015
Mexico,Import,35595285,8,2015
Mexico,Export,146770038,9,2015
Mexico,Import,48646126,9,2015
Mexico,Export,147842324,10,2015
Mexico,Import,27526170,10,2015
Mexico,Export,159442898,11,2015
Mexico,Import,33291457,11,2015
Mexico,Export,94994297,12,2015
Mexico,Import,43101691,12,2015
Myanmar,Export,30640843,1,2015
Myanmar,Import,6694581,1,2015
Myanmar,Export,25532463,2,2015
Myanmar,Import,4070761,2,2015
Myanmar,Export,29205157,3,2015
Myanmar,Import,6398576,3,2015
Myanmar,Export,35223010,4,2015
Myanmar,Import,6727832,4,2015
Myanmar,Export,35936649,5,2015
Myanmar,Import,5067387,5,2015
Myanmar,Export,32586510,6,2015
Myanmar,Import,5557608,6,2015
Myanmar,Export,34702307,7,2015
Myanmar,Import,4064787,7,2015
Myanmar,Export,27622089,8,2015
Myanmar,Import,6335986,8,2015
Myanmar,Export,34093678,9,2015
Myanmar,Import,3144629,9,2015
Myanmar,Export,28251163,10,2015
Myanmar,Import,3399945,10,2015
Myanmar,Export,30244485,11,2015
Myanmar,Import,2432710,11,2015
Myanmar,Export,39300726,12,2015
Myanmar,Import,2571013,12,2015
Netherlands,Export,383958090,1,2015
Netherlands,Import,37709685,1,2015
Netherlands,Export,246430686,2,2015
Netherlands,Import,26594147,2,2015
Netherlands,Export,333246331,3,2015
Netherlands,Import,46272150,3,2015
Netherlands,Export,363649140,4,2015
Netherlands,Import,44225947,4,2015
Netherlands,Export,421358334,5,2015
Netherlands,Import,73812243,5,2015
Netherlands,Export,429060389,6,2015
Netherlands,Import,57877518,6,2015
Netherlands,Export,429002216,7,2015
Netherlands,Import,98654714,7,2015
Netherlands,Export,424150587,8,2015
Netherlands,Import,67349606,8,2015
Netherlands,Export,437666532,9,2015
Netherlands,Import,62336765,9,2015
Netherlands,Export,412876797,10,2015
Netherlands,Import,62827548,10,2015
Netherlands,Export,403291785,11,2015
Netherlands,Import,60725485,11,2015
Netherlands,Export,508673818,12,2015
Netherlands,Import,60580357,12,2015
New Zealand,Export,23806063,1,2015
New Zealand,Import,34073837,1,2015
New Zealand,Export,17568304,2,2015
New Zealand,Import,26257924,2,2015
New Zealand,Export,21834261,3,2015
New Zealand,Import,46864621,3,2015
New Zealand,Export,31184899,4,2015
New Zealand,Import,43179558,4,2015
New Zealand,Export,36596307,5,2015
New Zealand,Import,37944630,5,2015
New Zealand,Export,27881329,6,2015
New Zealand,Import,28622648,6,2015
New Zealand,Export,27449995,7,2015
New Zealand,Import,28886804,7,2015
New Zealand,Export,31687960,8,2015
New Zealand,Import,25355573,8,2015
New Zealand,Export,31284228,9,2015
New Zealand,Import,22189402,9,2015
New Zealand,Export,32284981,10,2015
New Zealand,Import,25691760,10,2015
New Zealand,Export,26209505,11,2015
New Zealand,Import,28421527,11,2015
New Zealand,Export,20323341,12,2015
New Zealand,Import,30233433,12,2015
Norway,Export,12461609,1,2015
Norway,Import,18135942,1,2015
Norway,Export,7780295,2,2015
Norway,Import,11125778,2,2015
Norway,Export,9113623,3,2015
Norway,Import,12965112,3,2015
Norway,Export,7298097,4,2015
Norway,Import,12205379,4,2015
Norway,Export,7933864,5,2015
Norway,Import,15622194,5,2015
Norway,Export,10016353,6,2015
Norway,Import,18124758,6,2015
Norway,Export,7937634,7,2015
Norway,Import,23224125,7,2015
Norway,Export,6741014,8,2015
Norway,Import,20984799,8,2015
Norway,Export,5532384,9,2015
Norway,Import,11721918,9,2015
Norway,Export,6536453,10,2015
Norway,Import,15731572,10,2015
Norway,Export,10908352,11,2015
Norway,Import,18704388,11,2015
Norway,Export,12156392,12,2015
Norway,Import,25672340,12,2015
Pakistan,Export,35375819,1,2015
Pakistan,Import,13732235,1,2015
Pakistan,Export,30655853,2,2015
Pakistan,Import,9774178,2,2015
Pakistan,Export,30880848,3,2015
Pakistan,Import,13030630,3,2015
Pakistan,Export,33308792,4,2015
Pakistan,Import,13670083,4,2015
Pakistan,Export,35012054,5,2015
Pakistan,Import,13633072,5,2015
Pakistan,Export,35920099,6,2015
Pakistan,Import,10987227,6,2015
Pakistan,Export,29001138,7,2015
Pakistan,Import,10707879,7,2015
Pakistan,Export,40514700,8,2015
Pakistan,Import,14029356,8,2015
Pakistan,Export,34407351,9,2015
Pakistan,Import,18825416,9,2015
Pakistan,Export,35830797,10,2015
Pakistan,Import,17342153,10,2015
Pakistan,Export,34259383,11,2015
Pakistan,Import,13419386,11,2015
Pakistan,Export,46544868,12,2015
Pakistan,Import,11790151,12,2015
Peru,Export,20666706,1,2015
Peru,Import,3072691,1,2015
Peru,Export,15124664,2,2015
Peru,Import,4895720,2,2015
Peru,Export,22527772,3,2015
Peru,Import,3367036,3,2015
Peru,Export,24863390,4,2015
Peru,Import,1025569,4,2015
Peru,Export,19844181,5,2015
Peru,Import,2728655,5,2015
Peru,Export,21458965,6,2015
Peru,Import,3276914,6,2015
Peru,Export,20035415,7,2015
Peru,Import,2826634,7,2015
Peru,Export,21065663,8,2015
Peru,Import,2195959,8,2015
Peru,Export,13362029,9,2015
Peru,Import,14658580,9,2015
Peru,Export,24921559,10,2015
Peru,Import,10109041,10,2015
Peru,Export,21983271,11,2015
Peru,Import,8127250,11,2015
Peru,Export,16059466,12,2015
Peru,Import,3366466,12,2015
Philippines,Export,140025139,1,2015
Philippines,Import,59659475,1,2015
Philippines,Export,90733630,2,2015
Philippines,Import,63727600,2,2015
Philippines,Export,240558533,3,2015
Philippines,Import,80333404,3,2015
Philippines,Export,178203803,4,2015
Philippines,Import,56419347,4,2015
Philippines,Export,127783522,5,2015
Philippines,Import,77426952,5,2015
Philippines,Export,150138939,6,2015
Philippines,Import,65718428,6,2015
Philippines,Export,197316872,7,2015
Philippines,Import,107904409,7,2015
Philippines,Export,138780723,8,2015
Philippines,Import,75237419,8,2015
Philippines,Export,156845869,9,2015
Philippines,Import,80041622,9,2015
Philippines,Export,241871222,10,2015
Philippines,Import,85270207,10,2015
Philippines,Export,195760428,11,2015
Philippines,Import,88982113,11,2015
Philippines,Export,173104685,12,2015
Philippines,Import,66776331,12,2015
Poland,Export,50516108,1,2015
Poland,Import,14882194,1,2015
Poland,Export,42328957,2,2015
Poland,Import,8097598,2,2015
Poland,Export,57982841,3,2015
Poland,Import,18608450,3,2015
Poland,Export,45721282,4,2015
Poland,Import,12733996,4,2015
Poland,Export,47630155,5,2015
Poland,Import,14702702,5,2015
Poland,Export,47313438,6,2015
Poland,Import,21819921,6,2015
Poland,Export,53629456,7,2015
Poland,Import,14388832,7,2015
Poland,Export,49163358,8,2015
Poland,Import,13813690,8,2015
Poland,Export,42751207,9,2015
Poland,Import,10897752,9,2015
Poland,Export,47522616,10,2015
Poland,Import,13425294,10,2015
Poland,Export,47553380,11,2015
Poland,Import,11635118,11,2015
Poland,Export,56628372,12,2015
Poland,Import,22429696,12,2015
Portugal,Export,20847590,1,2015
Portugal,Import,5454775,1,2015
Portugal,Export,14800371,2,2015
Portugal,Import,7417566,2,2015
Portugal,Export,19351807,3,2015
Portugal,Import,7048155,3,2015
Portugal,Export,22092402,4,2015
Portugal,Import,6748448,4,2015
Portugal,Export,27308567,5,2015
Portugal,Import,9700424,5,2015
Portugal,Export,25744639,6,2015
Portugal,Import,4573274,6,2015
Portugal,Export,26046123,7,2015
Portugal,Import,6413767,7,2015
Portugal,Export,29064847,8,2015
Portugal,Import,4361022,8,2015
Portugal,Export,26632881,9,2015
Portugal,Import,3172518,9,2015
Portugal,Export,30459837,10,2015
Portugal,Import,2814849,10,2015
Portugal,Export,30327599,11,2015
Portugal,Import,6082727,11,2015
Portugal,Export,15848048,12,2015
Portugal,Import,5339105,12,2015
Romania,Export,7014692,1,2015
Romania,Import,2244408,1,2015
Romania,Export,6395641,2,2015
Romania,Import,2370574,2,2015
Romania,Export,10554222,3,2015
Romania,Import,4425437,3,2015
Romania,Export,7767211,4,2015
Romania,Import,3641947,4,2015
Romania,Export,7360036,5,2015
Romania,Import,3171065,5,2015
Romania,Export,6197622,6,2015
Romania,Import,21634090,6,2015
Romania,Export,10372976,7,2015
Romania,Import,5194840,7,2015
Romania,Export,9127476,8,2015
Romania,Import,3042269,8,2015
Romania,Export,9645076,9,2015
Romania,Import,15285750,9,2015
Romania,Export,11053222,10,2015
Romania,Import,5027132,10,2015
Romania,Export,7660440,11,2015
Romania,Import,4260796,11,2015
Romania,Export,9899329,12,2015
Romania,Import,3726572,12,2015
Russia Federation,Export,133263808,1,2015
Russia Federation,Import,57791834,1,2015
Russia Federation,Export,86593508,2,2015
Russia Federation,Import,31979107,2,2015
Russia Federation,Export,99359474,3,2015
Russia Federation,Import,39012595,3,2015
Russia Federation,Export,97420450,4,2015
Russia Federation,Import,49515854,4,2015
Russia Federation,Export,87899849,5,2015
Russia Federation,Import,54177343,5,2015
Russia Federation,Export,120903811,6,2015
Russia Federation,Import,73106920,6,2015
Russia Federation,Export,138306394,7,2015
Russia Federation,Import,136607338,7,2015
Russia Federation,Export,169810657,8,2015
Russia Federation,Import,54944069,8,2015
Russia Federation,Export,145157526,9,2015
Russia Federation,Import,52851224,9,2015
Russia Federation,Export,132848549,10,2015
Russia Federation,Import,70228855,10,2015
Russia Federation,Export,148551147,11,2015
Russia Federation,Import,49111177,11,2015
Russia Federation,Export,86345837,12,2015
Russia Federation,Import,76454098,12,2015
Saudi Arabia,Export,44531329,1,2015
Saudi Arabia,Import,67332246,1,2015
Saudi Arabia,Export,21478011,2,2015
Saudi Arabia,Import,57078035,2,2015
Saudi Arabia,Export,39286267,3,2015
Saudi Arabia,Import,112216068,3,2015
Saudi Arabia,Export,46771230,4,2015
Saudi Arabia,Import,77691141,4,2015
Saudi Arabia,Export,61600451,5,2015
Saudi Arabia,Import,97145053,5,2015
Saudi Arabia,Export,55455578,6,2015
Saudi Arabia,Import,101892773,6,2015
Saudi Arabia,Export,43545905,7,2015
Saudi Arabia,Import,108458853,7,2015
Saudi Arabia,Export,46105589,8,2015
Saudi Arabia,Import,89986984,8,2015
Saudi Arabia,Export,48011684,9,2015
Saudi Arabia,Import,81370720,9,2015
Saudi Arabia,Export,43486612,10,2015
Saudi Arabia,Import,103234783,10,2015
Saudi Arabia,Export,50557864,11,2015
Saudi Arabia,Import,98590648,11,2015
Saudi Arabia,Export,38097865,12,2015
Saudi Arabia,Import,89561923,12,2015
Senegal,Export,8333985,1,2015
Senegal,Import,0,1,2015
Senegal,Export,2420721,2,2015
Senegal,Import,0,2,2015
Senegal,Export,1970569,3,2015
Senegal,Import,0,3,2015
Senegal,Export,4621245,4,2015
Senegal,Import,0,4,2015
Senegal,Export,4866344,5,2015
Senegal,Import,0,5,2015
Senegal,Export,3079150,6,2015
Senegal,Import,0,6,2015
Senegal,Export,3451661,7,2015
Senegal,Import,0,7,2015
Senegal,Export,1986263,8,2015
Senegal,Import,0,8,2015
Senegal,Export,2885540,9,2015
Senegal,Import,0,9,2015
Senegal,Export,2244463,10,2015
Senegal,Import,0,10,2015
Senegal,Export,1450511,11,2015
Senegal,Import,0,11,2015
Senegal,Export,2710297,12,2015
Senegal,Import,0,12,2015
Singapore,Export,337795226,1,2015
Singapore,Import,638704530,1,2015
Singapore,Export,162487450,2,2015
Singapore,Import,485743370,2,2015
Singapore,Export,245661380,3,2015
Singapore,Import,645339455,3,2015
Singapore,Export,268383167,4,2015
Singapore,Import,670860381,4,2015
Singapore,Export,332930200,5,2015
Singapore,Import,588203505,5,2015
Singapore,Export,247595829,6,2015
Singapore,Import,514751805,6,2015
Singapore,Export,279219434,7,2015
Singapore,Import,463738622,7,2015
Singapore,Export,237389442,8,2015
Singapore,Import,352502486,8,2015
Singapore,Export,266468061,9,2015
Singapore,Import,382941776,9,2015
Singapore,Export,255348063,10,2015
Singapore,Import,444258433,10,2015
Singapore,Export,224576901,11,2015
Singapore,Import,444925216,11,2015
Singapore,Export,232232308,12,2015
Singapore,Import,439213385,12,2015
Slovakia,Export,21430602,1,2015
Slovakia,Import,1599177,1,2015
Slovakia,Export,12727245,2,2015
Slovakia,Import,621642,2,2015
Slovakia,Export,11349898,3,2015
Slovakia,Import,2315948,3,2015
Slovakia,Export,22886713,4,2015
Slovakia,Import,1858172,4,2015
Slovakia,Export,29505279,5,2015
Slovakia,Import,1753568,5,2015
Slovakia,Export,29632694,6,2015
Slovakia,Import,1405347,6,2015
Slovakia,Export,27883399,7,2015
Slovakia,Import,1739384,7,2015
Slovakia,Export,17633483,8,2015
Slovakia,Import,1253612,8,2015
Slovakia,Export,18722465,9,2015
Slovakia,Import,1255882,9,2015
Slovakia,Export,26471031,10,2015
Slovakia,Import,677581,10,2015
Slovakia,Export,28551960,11,2015
Slovakia,Import,1793161,11,2015
Slovakia,Export,29241376,12,2015
Slovakia,Import,1948330,12,2015
Slovenia,Export,13385676,1,2015
Slovenia,Import,3428483,1,2015
Slovenia,Export,10646767,2,2015
Slovenia,Import,1589772,2,2015
Slovenia,Export,14409793,3,2015
Slovenia,Import,2524882,3,2015
Slovenia,Export,13109713,4,2015
Slovenia,Import,2283640,4,2015
Slovenia,Export,13533021,5,2015
Slovenia,Import,2269904,5,2015
Slovenia,Export,15923230,6,2015
Slovenia,Import,2455132,6,2015
Slovenia,Export,18585656,7,2015
Slovenia,Import,3192574,7,2015
Slovenia,Export,16414760,8,2015
Slovenia,Import,2763419,8,2015
Slovenia,Export,17992524,9,2015
Slovenia,Import,3098883,9,2015
Slovenia,Export,19885036,10,2015
Slovenia,Import,1440621,10,2015
Slovenia,Export,20015031,11,2015
Slovenia,Import,2246458,11,2015
Slovenia,Export,23316785,12,2015
Slovenia,Import,6936559,12,2015
South Africa,Export,94966178,1,2015
South Africa,Import,7261475,1,2015
South Africa,Export,58920881,2,2015
South Africa,Import,15491574,2,2015
South Africa,Export,88464871,3,2015
South Africa,Import,11788594,3,2015
South Africa,Export,98819083,4,2015
South Africa,Import,7703008,4,2015
South Africa,Export,99099079,5,2015
South Africa,Import,10386817,5,2015
South Africa,Export,97585557,6,2015
South Africa,Import,12957388,6,2015
South Africa,Export,75585649,7,2015
South Africa,Import,10468416,7,2015
South Africa,Export,89100491,8,2015
South Africa,Import,11353849,8,2015
South Africa,Export,102852262,9,2015
South Africa,Import,11138167,9,2015
South Africa,Export,98281632,10,2015
South Africa,Import,6956169,10,2015
South Africa,Export,94405387,11,2015
South Africa,Import,7930271,11,2015
South Africa,Export,43323627,12,2015
South Africa,Import,10539853,12,2015
Spain,Export,211156456,1,2015
Spain,Import,34288323,1,2015
Spain,Export,155200287,2,2015
Spain,Import,21005261,2,2015
Spain,Export,163309319,3,2015
Spain,Import,33009637,3,2015
Spain,Export,156531134,4,2015
Spain,Import,33390915,4,2015
Spain,Export,213848671,5,2015
Spain,Import,40568529,5,2015
Spain,Export,231899510,6,2015
Spain,Import,33795964,6,2015
Spain,Export,231334064,7,2015
Spain,Import,34333802,7,2015
Spain,Export,192759719,8,2015
Spain,Import,34383365,8,2015
Spain,Export,181228494,9,2015
Spain,Import,34511226,9,2015
Spain,Export,204464836,10,2015
Spain,Import,31112666,10,2015
Spain,Export,179261787,11,2015
Spain,Import,37379970,11,2015
Spain,Export,206473094,12,2015
Spain,Import,38812323,12,2015
Sweden,Export,81337122,1,2015
Sweden,Import,20571360,1,2015
Sweden,Export,57636020,2,2015
Sweden,Import,14071913,2,2015
Sweden,Export,97648238,3,2015
Sweden,Import,21805795,3,2015
Sweden,Export,73863726,4,2015
Sweden,Import,13172860,4,2015
Sweden,Export,99093046,5,2015
Sweden,Import,17826196,5,2015
Sweden,Export,93216453,6,2015
Sweden,Import,14075949,6,2015
Sweden,Export,76391138,7,2015
Sweden,Import,21171469,7,2015
